447	395
265	67
335	497
309	47
379	589
422	428
365	109
383	253
209	38
244	395
404	450
337	514
195	396
483	52
246	220
120	464
521	235
514	391
578	532
366	555
546	597
203	540
594	250
86	96
311	356
107	317
295	42
493	446
443	348
366	193
87	352
443	209
516	308
383	77
263	558
0	284
531	307
558	123
193	314
255	284
480	476
559	564
511	99
509	26
478	84
297	535
509	554
530	470
484	513
348	322
234	43
558	158
42	482
505	437
591	51
365	287
56	283
398	356
46	537
179	496
258	96
47	539
275	311
392	596
525	542
53	297
478	455
557	62
59	207
434	255
343	0
237	556
587	268
35	552
168	536
260	109
257	330
164	281
294	305
467	333
204	288
423	511
480	278
121	590
50	549
245	13
86	4
579	287
557	171
506	61
218	387
460	86
201	264
141	60
474	149
221	527
11	434
317	352
323	443
150	476
227	416
548	219
199	189
146	492
122	509
104	471
568	432
119	550
68	286
500	241
330	414
515	324
343	304
387	391
364	180
295	115
74	405
45	364
479	565
431	159
102	277
184	481
317	209
360	65
296	351
192	571
506	578
33	234
580	407
358	73
414	211
354	23
139	87
532	309
593	249
15	452
581	152
302	568
101	532
572	163
71	407
482	383
496	108
58	596
230	123
8	122
574	493
201	140
242	58
259	137
538	461
212	576
235	521
86	527
94	3
87	336
247	75
231	89
205	576
347	566
177	294
103	581
48	231
409	22
491	427
144	109
326	77
322	414
213	45
221	323
153	395
125	29
290	158
252	413
111	569
320	397
138	118
87	224
543	43
517	274
474	238
374	533
479	13
183	26
117	510
382	104
12	56
74	316
534	557
245	230
18	4
309	339
523	71
546	524
311	310
203	66
243	550
449	573
252	81
261	48
568	75
421	314
43	542
449	219
206	115
188	336
65	262
78	198
513	356
358	480
325	468
21	556
450	223
590	328
455	349
57	476
435	325
367	292
233	289
151	85
461	212
535	321
121	457
294	97
393	113
558	582
77	272
24	227
52	365
576	11
20	45
255	42
432	346
110	259
243	181
520	598
225	93
177	163
525	194
531	344
133	571
335	34
490	176
184	43
115	221
595	489
256	300
114	311
340	158
456	442
588	29
464	378
29	449
558	11
106	501
151	279
90	349
428	273
384	383
552	217
212	419
267	15
391	592
88	246
4	548
529	526
393	455
226	86
501	229
11	148
532	550
590	250
165	4
97	279
116	272
478	103
108	226
157	185
276	387
499	483
130	280
571	403
262	597
427	276
413	396
378	11
525	153
430	70
408	587
362	552
10	401
140	531
173	158
276	178
4	362
8	458
340	599
508	357
190	13
247	570
465	130
82	4
292	90
481	21
593	518
396	471
317	212
215	487
500	331
540	127
394	241
259	311
404	508
504	231
277	537
314	451
300	268
316	186
187	540
596	229
402	402
497	369
26	390
338	233
502	486
474	172
3	509
375	510
576	195
529	533
432	478
128	347
532	381
214	234
598	53
139	33
505	154
520	90
548	516
419	156
101	451
513	388
202	576
169	4
330	385
381	333
499	136
36	286
108	162
531	512
130	255
250	173
153	491
74	109
288	488
436	469
215	165
589	252
300	495
85	75
232	378
503	337
489	43
483	72
56	422
223	567
147	32
52	181
237	520
229	95
361	7
586	102
414	560
586	384
572	13
7	49
21	480
259	14
310	435
201	205
436	165
351	44
108	346
95	133
451	21
164	171
180	332
225	229
184	337
477	19
319	120
555	577
212	209
262	39
407	4
506	514
405	476
21	59
178	146
229	218
350	479
443	39
196	333
444	420
175	299
257	466
64	547
36	599
27	97
307	193
280	162
225	418
357	318
119	103
272	388
482	399
337	417
438	277
14	277
361	329
81	50
186	89
68	297
160	415
341	467
454	184
564	41
388	177
297	456
417	253
522	404
508	191
490	160
98	161
350	448
74	207
273	179
165	571
103	240
465	86
542	547
572	471
408	172
517	459
597	341
310	65
86	302
429	112
564	487
106	480
215	577
444	514
306	113
364	221
236	386
547	158
577	534
167	555
599	233
344	388
53	266
473	414
117	342
267	110
531	570
219	582
349	37
147	287
178	265
357	291
215	308
500	493
156	471
597	576
582	66
59	120
205	577
193	225
189	200
15	435
3	278
360	303
533	585
322	256
268	94
284	384
21	411
262	446
34	179
402	585
336	444
528	244
250	225
351	406
426	359
40	492
479	23
492	510
187	143
526	555
475	460
227	449
490	297
30	333
103	405
360	355
242	339
469	267
510	99
25	208
432	185
425	518
445	439
294	519
506	516
331	523
381	592
80	50
553	19
360	550
271	473
253	338
551	532
476	217
350	62
538	300
377	336
557	516
32	340
311	8
430	556
437	27
421	6
407	350
238	388
368	342
438	116
60	241
108	233
9	234
303	371
38	62
356	210
337	490
124	290
213	459
356	403
128	514
423	24
154	570
206	562
177	303
224	33
378	205
508	150
434	482
435	48
106	41
315	49
193	44
149	252
531	437
176	117
423	401
255	548
415	273
421	152
288	47
89	493
34	321
572	513
17	333
79	280
361	394
370	362
72	398
239	110
294	425
13	406
264	205
401	6
481	121
286	490
17	241
485	171
200	163
104	29
139	400
504	168
31	116
6	505
428	596
446	261
240	396
480	185
253	275
177	313
588	243
190	179
56	576
232	167
120	133
355	30
396	461
544	123
185	477
299	298
375	435
311	236
151	266
292	228
426	446
139	225
437	38
128	352
281	147
558	214
182	531
433	463
72	410
85	438
218	342
20	481
518	46
244	231
286	86
46	105
101	297
83	35
359	12
89	510
247	99
563	515
599	58
367	245
114	482
281	20
198	382
373	594
277	97
474	27
538	70
498	62
304	90
325	402
542	186
453	319
151	221
4	227
230	166
9	157
159	449
506	393
385	31
363	496
583	176
229	172
366	323
322	525
328	461
477	123
295	548
118	88
381	470
243	513
184	35
394	249
323	315
226	18
583	542
26	161
194	175
257	36
478	420
69	571
545	372
263	321
556	525
235	557
477	9
381	1
584	396
447	542
298	13
191	578
581	382
525	311
304	42
579	249
390	331
477	356
543	61
271	64
411	242
462	162
178	282
94	8
129	382
483	368
88	145
68	30
31	213
337	72
237	214
61	447
443	100
558	60
341	450
545	477
240	502
91	371
442	237
507	113
330	324
315	595
288	597
292	368
95	276
49	430
383	253
148	553
191	181
453	87
296	529
522	251
485	566
535	524
231	94
270	257
4	436
98	459
71	332
597	319
155	170
210	198
321	301
149	523
409	336
462	593
324	261
340	31
584	94
30	64
581	513
580	35
237	511
541	236
281	394
514	133
230	457
95	333
470	521
274	474
506	1
428	366
229	170
564	572
92	121
571	229
410	459
538	315
176	52
391	386
490	387
223	558
340	582
53	565
547	565
504	121
312	22
307	225
367	444
278	382
550	572
298	502
312	351
514	6
594	437
589	120
541	404
184	326
2	428
135	90
92	454
84	549
126	257
504	232
477	104
271	506
400	403
553	302
573	24
458	48
301	215
218	596
31	223
456	594
370	448
10	210
44	246
456	409
432	430
271	357
460	72
521	51
208	322
513	34
27	181
36	587
55	557
91	496
60	298
581	478
539	374
498	80
352	283
122	217
387	322
219	430
360	586
457	542
370	132
528	350
54	583
198	501
435	516
100	417
128	48
450	573
206	281
386	168
325	343
196	10
162	225
289	581
533	41
220	414
368	477
42	551
204	51
546	546
262	256
248	595
447	13
147	363
249	30
334	21
452	240
236	335
305	183
380	263
6	281
60	503
232	347
506	183
535	549
494	389
363	84
355	259
348	341
260	285
599	25
547	245
548	241
293	101
76	343
497	520
448	230
311	470
389	424
597	26
332	426
532	434
414	509
586	355
268	196
585	14
244	429
237	418
96	447
26	511
40	446
347	236
359	101
31	334
516	504
158	94
311	45
226	30
11	391
337	40
155	167
46	66
125	71
559	441
355	468
73	65
176	176
215	543
271	568
50	460
527	257
546	342
532	354
419	508
263	174
331	373
69	312
591	14
492	443
29	223
490	421
365	592
552	304
584	429
36	501
234	51
236	5
29	118
542	381
467	264
469	461
444	408
309	181
120	221
383	140
428	142
353	135
65	431
125	331
467	178
417	167
373	591
31	448
537	361
506	386
597	71
17	272
346	28
528	217
437	340
306	399
568	395
187	349
211	475
146	580
572	65
203	98
414	453
466	504
69	485
196	486
575	325
127	493
374	44
563	376
179	438
312	224
12	514
430	395
62	543
275	192
390	512
398	218
424	488
403	143
323	324
456	571
100	228
196	254
374	438
559	590
220	23
421	210
53	46
396	309
254	320
92	315
85	513
518	443
265	253
589	481
175	347
113	559
168	563
155	455
422	508
283	344
557	196
501	202
382	29
458	87
223	472
530	49
566	465
63	242
428	599
284	596
462	502
533	157
