551	136
415	577
510	514
513	511
150	41
479	60
37	444
172	571
218	12
567	436
16	204
68	490
209	585
303	599
86	510
51	133
178	26
337	597
375	10
84	508
72	106
329	2
269	598
340	3
365	592
406	20
270	2
219	12
440	565
119	61
495	73
377	11
175	28
175	572
586	210
353	5
253	4
434	568
9	372
528	494
180	26
157	37
128	55
598	266
28	174
352	5
406	580
219	588
378	11
391	585
92	84
203	17
553	139
388	586
84	92
442	36
276	599
399	17
506	518
264	597
249	5
22	188
46	459
350	595
455	556
316	1
536	115
95	519
160	565
509	515
106	528
439	565
151	560
256	4
385	587
591	228
467	51
243	6
156	37
598	266
90	514
114	65
171	30
529	493
126	56
273	598
200	18
435	567
139	47
580	407
337	597
549	133
270	598
317	599
435	567
327	598
111	532
6	359
592	368
228	591
231	591
210	14
82	94
410	579
2	334
216	12
413	23
487	66
70	492
392	15
176	27
108	70
450	41
179	26
52	468
302	1
15	207
446	562
387	587
583	399
242	594
415	23
81	505
41	149
215	13
390	14
22	412
475	57
351	5
13	387
378	11
425	28
530	108
416	576
47	461
79	98
589	380
573	176
282	599
190	579
197	19
405	19
290	599
334	598
314	1
473	55
159	564
10	376
61	481
501	522
467	549
518	94
113	66
295	1
20	407
299	599
37	444
352	5
391	15
410	579
327	598
577	185
150	41
436	567
122	541
247	5
451	41
88	512
577	415
64	115
122	541
333	2
353	595
99	522
178	26
242	6
186	577
147	558
204	584
61	119
70	108
268	598
370	591
161	565
48	138
380	589
401	582
333	2
310	599
203	583
383	12
524	101
511	87
59	478
61	119
407	20
86	510
416	576
189	578
316	1
252	4
536	115
420	574
570	170
169	31
115	64
593	364
378	589
491	531
187	577
348	4
479	60
132	548
389	14
583	201
470	53
32	166
182	25
160	35
222	589
132	548
103	74
212	586
185	23
272	598
513	89
517	507
289	1
29	428
161	35
357	594
475	57
120	60
124	542
152	560
463	551
516	92
539	481
453	42
405	19
251	595
200	18
485	64
536	485
550	465
495	527
514	510
95	519
591	228
150	559
497	74
431	569
470	547
204	16
376	10
585	207
224	590
293	1
240	593
226	590
433	32
283	1
323	599
221	11
587	387
494	528
14	210
266	2
452	42
5	354
248	5
371	591
260	597
250	5
425	28
345	4
76	101
162	34
427	571
578	188
31	168
554	141
172	29
518	506
580	407
210	14
506	82
261	597
585	393
581	405
229	591
146	43
289	1
255	596
415	23
130	547
447	561
149	559
335	597
413	577
408	21
448	40
89	87
540	120
29	172
474	56
55	473
457	45
222	11
454	43
579	190
353	595
431	569
564	158
562	446
180	26
150	41
26	178
330	598
579	410
594	359
219	588
196	19
73	104
13	387
20	407
322	1
267	2
523	100
585	207
465	50
143	45
120	60
316	599
0	300
16	204
221	11
542	477
439	35
71	493
316	1
459	554
472	55
515	509
87	511
58	123
321	599
474	56
28	174
442	36
320	599
277	1
147	558
118	538
269	598
143	555
421	574
386	587
90	86
302	1
383	12
587	387
78	99
512	88
381	12
457	555
341	3
103	74
590	224
96	81
417	576
21	190
438	566
562	154
76	101
440	35
247	595
366	592
475	543
439	565
590	224
12	384
220	11
314	1
140	47
558	453
496	73
245	6
106	72
305	599
217	588
453	558
467	51
401	582
428	29
281	599
253	596
111	532
120	60
562	446
80	97
390	14
173	571
202	17
356	6
393	585
454	43
384	12
271	2
7	364
598	266
299	1
557	146
359	6
366	592
594	241
533	112
236	593
509	85
250	595
586	390
129	54
318	1
367	592
111	68
452	558
181	575
568	166
489	68
407	20
305	599
39	447
585	207
250	595
555	142
335	3
487	534
194	580
149	41
132	548
591	228
13	387
484	536
453	42
415	23
331	2
598	334
301	1
559	451
518	506
324	599
533	488
471	54
474	56
385	587
299	599
59	122
501	78
96	519
7	236
282	599
343	596
345	4
448	40
242	6
539	481
76	101
466	549
198	582
572	426
403	581
10	376
552	462
384	588
452	558
512	512
526	103
576	417
597	342
483	537
64	115
285	1
574	422
336	597
327	598
292	599
586	210
363	7
168	31
579	190
269	2
68	490
47	139
257	596
62	482
475	57
300	600
41	149
54	129
252	4
496	73
151	560
552	138
316	1
384	12
41	149
582	198
257	596
273	598
582	402
26	422
117	537
458	45
402	18
418	575
506	518
164	567
72	494
505	519
39	447
228	591
326	2
116	536
145	556
152	560
172	571
346	4
490	532
133	549
356	594
35	160
550	135
319	1
555	458
274	2
168	569
489	68
54	471
107	529
241	6
232	8
574	422
36	158
169	31
411	578
180	574
271	598
379	589
381	12
228	9
110	68
37	156
353	595
142	45
318	1
157	563
277	1
504	519
132	548
116	64
551	136
156	37
522	501
510	86
34	438
72	106
570	170
336	597
170	570
425	28
521	98
96	81
51	467
422	26
93	83
129	54
229	9
579	410
79	98
203	17
26	178
74	103
410	21
150	559
382	588
411	22
433	568
400	18
262	597
421	26
556	144
522	501
81	95
154	562
555	458
550	465
201	17
222	589
369	591
35	440
547	470
384	12
145	556
47	139
402	582
520	97
500	523
507	517
439	565
246	595
169	31
595	246
572	174
49	136
459	46
27	176
379	11
221	11
527	104
130	547
307	1
339	3
314	1
370	9
499	76
284	599
374	590
221	589
309	1
342	597
597	258
425	28
468	52
501	522
308	599
37	156
373	10
370	9
249	595
185	23
481	61
344	4
261	597
377	589
145	44
449	560
139	47
402	582
320	599
156	563
550	135
195	19
276	599
146	557
198	582
229	591
333	2
300	600
227	10
403	19
108	530
334	2
408	21
322	1
589	220
55	127
185	23
178	26
301	599
30	170
325	2
538	482
515	509
302	599
228	591
23	415
170	570
442	36
585	207
453	558
517	507
409	579
96	81
428	571
282	1
570	430
264	3
252	596
383	588
25	181
355	6
8	232
120	60
416	24
369	9
391	585
270	598
22	412
16	396
342	597
496	73
427	571
174	572
62	118
350	5
33	436
540	480
372	591
544	126
468	52
332	598
443	563
179	26
83	507
460	553
115	536
267	2
196	581
409	579
349	595
546	471
227	10
220	11
85	91
351	595
51	467
520	503
166	32
527	496
274	598
153	561
145	556
384	12
529	493
93	83
517	507
512	512
106	72
311	599
79	98
242	6
232	592
191	21
60	480
408	579
33	164
410	579
162	34
209	15
335	597
111	68
58	123
292	599
402	18
120	540
552	138
67	112
375	10
285	599
417	576
49	136
380	589
316	1
411	578
468	548
32	166
563	444
240	593
403	19
487	534
499	524
122	541
304	599
76	499
199	582
432	569
86	510
549	467
226	10
240	7
475	57
482	62
324	599
194	580
391	585
110	532
93	517
387	587
387	13
244	594
304	599
262	597
331	2
42	147
161	565
20	407
92	516
265	597
215	13
253	596
349	595
586	210
82	94
429	30
89	513
146	557
21	410
199	582
204	16
414	577
4	252
68	490
9	228
407	580
495	527
573	176
2	266
535	114
405	19
572	174
239	7
594	359
577	415
391	585
108	70
262	597
56	474
221	11
576	417
490	68
145	44
54	129
432	31
570	170
243	594
190	21
88	88
448	40
241	594
538	482
561	447
516	92
457	45
240	7
403	19
437	566
240	593
355	594
413	23
62	118
279	599
365	592
271	598
209	585
217	588
563	444
422	26
310	1
586	390
76	101
256	596
581	405
401	582
401	582
107	71
591	372
14	390
134	549
474	56
128	545
76	101
23	415
327	2
584	204
399	583
36	442
17	201
372	591
183	24
141	46
328	598
497	74
107	71
317	599
179	26
506	518
6	241
2	266
528	106
516	92
190	579
67	488
548	468
416	24
167	568
128	55
414	23
273	2
83	93
302	1
416	576
209	15
541	478
224	590
517	93
216	588
128	545
262	3
524	499
485	536
204	16
233	592
419	575
466	549
9	372
372	9
4	348
379	589
594	241
164	33
531	491
407	20
595	246
465	550
5	246
269	2
35	160
554	459
321	1
160	35
474	56
196	581
451	41
499	524
43	454
428	29
572	426
245	6
323	1
399	17
42	147
278	599
456	44
264	597
486	65
176	573
314	1
458	555
176	27
214	587
468	52
570	170
221	589
575	419
187	577
350	5
57	475
523	100
461	47
567	436
205	584
36	158
268	2
90	86
57	475
151	40
24	183
82	506
162	566
304	1
512	512
416	576
173	571
97	520
137	49
179	26
89	87
426	572
292	1
455	44
489	68
546	129
428	571
586	390
439	565
292	599
317	599
570	430
306	1
42	453
510	514
472	545
232	592
342	597
503	80
439	35
172	571
283	1
123	542
380	11
249	595
192	21
239	593
383	588
156	563
60	120
529	107
241	594
85	509
147	42
121	60
572	174
70	108
207	15
82	94
590	376
186	23
503	80
585	207
469	53
423	573
515	509
333	598
491	531
148	42
316	599
293	1
427	571
379	11
232	8
148	42
481	61
551	136
333	598
208	15
70	108
415	577
9	228
302	1
186	577
577	415
88	512
535	114
535	486
479	60
213	587
342	597
324	1
101	76
270	2
31	168
383	588
376	590
92	84
545	473
281	1
543	475
400	582
85	509
246	5
398	17
599	276
260	3
370	591
142	45
215	13
275	2
532	110
454	43
103	526
426	572
254	4
580	193
330	2
168	569
538	118
4	252
324	599
161	35
278	1
455	44
27	176
144	556
449	560
357	594
310	1
228	591
323	1
419	575
241	6
598	266
168	569
453	558
311	599
73	104
501	522
37	156
366	8
65	114
33	164
529	493
94	82
44	456
373	10
104	73
201	583
427	571
4	348
533	112
68	110
377	589
531	109
466	549
60	480
578	188
457	555
126	544
506	518
469	53
56	126
119	539
279	1
475	57
105	73
40	151
552	462
261	3
140	47
12	384
474	56
592	368
405	19
256	4
350	595
564	158
559	451
380	589
510	86
360	593
117	63
474	56
318	1
344	4
547	470
349	5
587	213
583	399
145	556
419	25
359	594
60	120
440	565
331	2
426	572
81	95
346	4
207	585
346	596
134	51
573	176
523	500
235	592
154	38
496	527
419	575
559	451
306	599
381	12
472	55
184	24
512	88
405	19
460	47
144	44
500	77
454	557
208	15
207	15
150	559
280	599
317	599
484	64
394	584
114	535
87	511
522	99
81	505
298	1
163	566
21	410
374	590
130	547
442	36
506	82
222	589
411	578
203	583
122	59
71	107
525	102
541	122
438	34
49	136
348	4
433	568
516	508
519	505
556	144
76	499
560	449
559	149
22	188
522	99
251	5
93	517
497	74
140	47
496	527
371	591
248	5
474	544
465	550
228	591
114	65
209	585
414	23
308	1
324	1
518	94
525	102
361	593
1	276
361	593
434	32
12	216
482	62
379	11
481	539
400	582
534	487
463	49
198	582
58	123
27	176
60	120
99	522
191	21
354	595
288	1
186	577
232	592
430	30
142	45
598	334
24	183
309	1
345	4
342	597
84	508
205	16
462	48
226	10
322	1
72	494
470	547
315	599
202	583
336	597
193	20
190	579
199	582
394	16
35	440
370	591
335	597
543	475
578	188
381	588
566	438
374	590
285	599
386	13
22	188
411	578
390	586
77	500
34	438
475	543
409	579
420	26
30	170
397	17
530	108
136	551
536	485
329	598
570	430
249	595
410	579
412	578
418	575
198	582
101	524
282	599
78	99
370	9
366	592
490	532
220	11
359	6
316	1
134	549
130	53
294	1
63	483
383	588
506	518
580	193
475	543
228	591
8	368
223	589
170	570
420	26
530	492
231	9
53	130
510	86
583	399
189	578
235	8
240	7
416	576
518	506
504	519
469	547
162	566
400	582
415	23
469	547
402	582
266	598
512	512
520	97
302	599
120	540
170	570
66	113
506	518
189	578
89	87
321	599
480	60
543	125
89	87
434	568
38	446
167	568
392	585
343	596
388	14
285	1
575	419
243	594
411	578
247	5
41	451
179	26
174	572
482	62
259	597
174	28
460	553
127	55
442	36
30	430
435	567
367	592
239	593
341	597
398	583
599	276
317	599
192	579
256	596
61	119
409	21
7	364
230	9
264	3
553	139
482	62
449	560
475	57
285	599
461	47
185	577
545	473
577	415
52	468
394	584
458	555
464	551
31	432
10	224
5	246
546	471
327	598
568	166
515	509
22	412
318	1
231	591
370	9
64	485
523	500
240	7
495	73
28	174
251	5
459	554
146	43
496	73
240	593
326	2
221	589
286	599
238	593
355	594
85	509
455	556
504	81
382	12
175	28
128	55
479	540
557	454
532	110
280	1
459	46
350	5
325	598
280	599
391	15
171	570
374	10
289	1
112	533
240	593
350	5
561	447
326	2
467	549
293	1
526	497
394	16
139	47
221	11
192	21
182	575
538	118
154	562
523	500
559	149
259	597
297	599
90	86
534	113
579	190
43	146
485	536
586	390
259	597
347	596
227	10
391	585
236	593
11	380
48	138
553	139
465	50
387	587
8	368
393	585
536	485
114	535
249	5
486	65
537	483
26	178
156	37
413	23
508	84
279	599
597	342
586	390
15	393
232	8
142	45
396	584
134	51
581	195
159	564
324	599
488	67
302	599
480	540
453	558
440	565
186	577
309	1
389	14
593	236
541	478
377	11
338	597
377	589
376	10
227	10
366	8
342	3
172	571
219	588
156	563
179	574
118	538
325	598
599	276
580	407
565	160
516	92
289	1
293	1
543	475
520	503
209	15
542	123
15	393
408	579
59	478
105	527
193	580
416	576
316	1
290	599
380	589
220	11
115	64
446	38
190	579
466	51
1	324
52	132
123	542
172	29
321	1
294	1
486	65
315	599
280	1
448	560
102	75
324	1
493	71
328	598
226	10
46	459
506	82
588	384
117	537
506	518
272	598
86	90
482	62
489	532
455	44
539	481
192	579
33	164
587	387
127	55
182	25
136	551
511	513
402	18
79	502
287	1
502	521
429	30
232	592
279	599
452	42
277	599
285	599
111	532
153	561
287	1
591	372
307	599
589	380
385	13
160	565
382	12
349	595
391	15
4	348
9	372
36	158
507	83
561	447
121	60
338	3
4	348
39	153
396	584
392	15
39	153
49	136
404	19
98	79
504	519
298	599
130	547
67	112
434	32
256	596
179	574
299	599
586	210
428	571
334	598
44	144
359	594
136	49
148	558
360	7
252	4
350	595
430	30
4	348
484	536
343	596
562	154
296	1
573	424
57	125
582	402
429	570
21	190
71	107
587	213
180	26
120	540
357	6
162	566
117	63
223	11
457	45
362	7
21	410
417	576
459	46
79	98
518	506
453	42
421	26
588	384
171	570
510	86
490	68
58	477
208	15
326	598
202	17
454	43
470	547
554	459
525	498
54	129
196	19
356	6
171	570
388	14
494	528
491	69
466	51
113	66
586	390
452	42
455	556
570	170
406	580
164	33
571	428
159	564
435	33
388	14
575	419
214	587
332	598
155	562
24	417
332	598
295	599
23	415
475	57
516	508
298	1
308	599
233	8
373	590
294	1
122	59
260	597
423	27
48	462
155	38
456	44
118	538
546	471
289	1
26	422
101	524
206	584
92	84
532	110
580	407
587	213
218	12
454	43
267	2
101	524
197	19
238	7
68	110
225	10
416	24
473	545
84	92
405	581
33	436
591	372
201	583
476	542
296	599
554	459
13	387
328	598
430	570
318	599
257	4
478	541
7	364
410	579
98	521
493	529
184	24
222	11
376	10
366	592
336	597
35	160
497	526
245	6
379	589
197	581
578	188
430	570
442	564
475	57
206	584
584	396
259	3
397	17
20	193
149	559
239	593
61	481
484	536
383	588
206	584
582	402
426	572
388	586
452	42
352	595
137	49
43	146
144	44
457	555
289	599
76	101
199	582
348	596
538	118
36	442
260	597
374	590
86	510
270	2
315	599
155	38
562	154
66	487
465	50
53	130
556	456
345	596
445	562
317	599
382	588
254	4
170	30
263	597
161	565
470	53
530	108
450	559
123	542
128	55
75	102
501	78
393	585
54	129
446	38
443	37
309	599
338	597
274	2
399	17
264	597
249	5
13	213
0	300
272	598
235	592
347	596
150	41
515	91
384	12
268	2
554	141
458	45
532	490
170	570
169	569
135	550
75	498
240	593
514	510
230	591
365	8
60	480
515	509
199	18
91	85
69	109
335	3
569	432
319	599
476	58
82	94
433	568
359	594
127	545
410	579
209	15
131	547
65	114
288	599
192	21
18	198
283	1
557	146
48	462
216	588
374	590
117	537
2	266
515	91
134	51
486	65
292	1
144	44
592	232
441	36
195	19
386	587
92	84
336	597
48	138
571	428
371	9
190	21
215	587
217	12
561	153
194	20
315	599
18	198
131	53
371	9
163	34
183	24
434	568
204	584
128	55
548	132
358	594
73	496
180	26
406	580
436	567
128	55
411	578
347	596
0	300
585	393
541	478
197	581
563	444
150	559
514	510
287	1
93	83
475	543
124	58
478	59
571	172
390	586
296	599
232	592
138	48
279	1
92	516
0	300
281	1
105	73
386	13
287	1
587	387
551	464
11	220
588	216
114	535
471	54
69	491
293	599
500	523
258	3
317	1
411	22
522	501
113	534
85	509
513	89
515	509
241	6
374	10
357	594
493	71
543	475
215	587
517	507
516	508
389	586
492	530
163	34
320	1
363	7
486	65
177	573
267	598
405	581
569	168
597	258
232	8
219	12
217	12
46	459
141	46
4	252
60	120
468	52
465	550
9	372
426	572
203	583
590	376
248	595
303	599
216	588
343	4
550	465
511	513
394	16
387	587
35	160
297	599
266	598
504	81
42	453
421	26
451	41
272	2
469	547
101	524
266	598
447	39
172	29
407	20
374	590
586	210
255	596
24	183
120	540
25	419
551	136
482	62
284	1
485	64
145	556
318	599
454	43
274	598
354	5
315	1
430	30
198	582
339	3
501	522
460	553
535	486
246	5
109	531
3	258
361	593
78	501
503	80
361	593
29	172
467	549
215	587
37	444
579	190
483	63
147	42
520	97
424	573
9	372
595	354
300	600
264	597
402	18
20	193
567	436
405	19
419	575
344	4
320	599
452	558
156	37
62	482
361	593
119	539
15	207
360	593
243	6
374	590
320	1
543	475
20	193
44	456
22	412
81	505
123	542
407	580
392	15
35	160
50	135
224	590
321	599
375	590
91	85
383	12
173	571
39	447
227	10
255	4
153	39
95	519
298	1
471	546
277	599
318	1
473	545
215	13
285	1
597	258
529	493
383	588
387	587
6	359
354	5
139	553
143	555
77	500
105	527
33	436
527	104
306	599
248	595
0	300
150	559
173	571
417	24
298	1
0	300
192	579
459	46
242	6
4	252
8	232
131	53
583	399
448	560
52	468
28	426
135	50
0	300
556	456
295	599
260	3
256	596
394	16
507	83
402	582
396	584
508	84
157	37
542	477
102	75
103	74
504	519
24	417
256	4
245	594
119	61
441	36
245	6
24	183
133	51
45	458
308	1
196	19
355	594
26	422
101	524
40	449
490	68
463	49
353	595
133	51
268	2
5	246
461	47
149	559
303	599
481	539
303	599
357	594
185	577
343	596
439	35
595	354
68	110
360	7
191	579
543	475
595	246
548	468
83	93
549	133
139	47
320	599
65	114
570	170
107	71
65	114
138	552
450	559
259	3
15	393
119	539
448	40
216	588
234	592
300	600
574	178
406	580
208	15
271	598
423	573
412	22
292	599
505	81
436	567
59	478
520	503
451	41
548	468
415	23
468	548
346	596
425	572
444	563
147	558
348	596
201	17
265	597
205	584
0	300
203	17
48	462
159	564
569	168
125	543
139	553
284	599
283	599
276	1
408	579
343	4
316	1
372	591
46	459
374	10
340	3
83	93
309	1
88	512
29	428
250	595
506	518
7	236
443	37
555	458
280	1
575	419
172	571
523	500
223	589
588	384
80	503
297	1
576	183
375	590
593	364
29	172
590	224
178	26
60	480
33	164
262	3
87	89
182	25
411	578
279	1
140	47
64	115
81	505
43	454
249	595
147	558
594	241
387	587
559	451
132	52
291	599
495	527
274	598
512	88
311	1
251	595
296	599
592	232
206	16
154	562
64	485
270	2
175	28
399	17
3	342
302	599
589	380
278	1
478	59
574	178
68	490
583	201
