39	467
487	382
331	119
359	504
277	83
233	216
52	499
227	161
296	270
409	508
246	168
281	35
80	418
322	146
331	510
337	314
124	481
431	238
289	48
266	322
449	494
300	78
362	404
313	36
582	519
177	387
234	233
223	500
297	163
208	187
311	481
58	519
164	250
408	408
188	301
319	38
437	367
359	247
320	208
274	239
288	159
290	219
392	363
463	513
278	93
232	179
516	406
132	429
192	429
254	129
74	416
375	466
432	230
328	293
302	7
300	11
296	50
188	428
288	82
104	414
251	466
361	116
401	468
303	332
365	380
372	255
252	403
254	508
100	350
298	40
289	35
314	104
318	129
354	300
477	412
343	412
285	482
215	150
387	349
407	461
314	67
462	294
384	214
350	99
311	96
182	414
318	125
120	321
361	372
117	383
260	100
333	62
282	51
482	413
269	143
235	468
322	120
294	67
509	455
340	89
215	152
387	383
210	442
356	445
497	356
360	221
418	437
169	261
317	286
423	317
482	501
346	306
215	474
314	320
293	26
192	336
331	205
109	413
269	63
213	161
148	420
373	381
286	81
277	507
305	431
171	458
226	154
367	474
259	200
373	441
232	142
296	39
287	123
292	25
444	448
163	254
282	76
427	421
332	109
347	181
352	125
401	179
380	203
497	376
497	391
200	247
309	57
269	55
191	271
70	412
292	46
442	454
337	426
428	514
366	148
320	270
386	280
529	456
262	318
486	462
171	332
260	141
296	43
317	208
524	419
322	43
214	355
386	416
337	123
334	218
153	429
292	16
302	15
355	231
393	447
288	63
44	459
193	485
85	408
278	72
470	400
384	208
361	187
240	289
385	206
300	4
165	455
330	75
338	85
364	266
284	244
332	513
303	383
360	141
389	245
158	468
281	60
336	171
178	451
384	148
425	223
151	400
471	409
291	97
341	273
449	450
181	267
370	141
247	301
314	213
382	174
388	285
262	436
316	39
248	96
219	322
319	381
206	393
236	182
296	15
440	259
172	423
285	287
425	272
341	346
330	189
289	390
283	102
76	475
313	128
347	384
360	316
177	471
166	518
183	503
437	244
494	375
425	498
428	504
305	72
522	391
417	254
484	481
525	477
338	148
179	331
159	330
365	466
394	358
49	519
467	474
285	32
330	148
271	163
405	252
382	155
364	387
277	147
120	448
202	354
231	256
196	258
427	369
400	423
302	183
31	480
313	43
293	172
201	242
413	276
445	498
298	332
262	110
369	166
167	447
482	354
211	183
313	284
526	400
143	329
250	447
192	455
339	98
332	288
251	129
290	194
108	404
435	514
361	342
327	98
139	284
299	15
455	501
109	375
476	413
331	271
364	388
213	475
159	418
242	432
554	487
374	222
267	293
225	285
264	119
298	45
325	67
326	396
325	53
219	338
328	151
321	108
125	428
318	61
321	51
497	406
509	420
341	397
349	359
448	319
165	325
208	319
300	4
49	508
397	291
432	491
179	472
300	135
56	487
263	397
279	364
358	215
511	384
263	384
456	391
215	310
508	468
430	259
393	224
243	219
532	433
353	170
451	502
262	86
360	200
412	501
104	435
409	430
183	221
148	372
170	467
267	122
327	353
345	499
322	181
232	183
401	455
437	242
318	439
332	67
265	263
307	235
255	145
284	142
131	515
256	112
373	506
485	514
337	152
248	182
303	22
195	326
220	163
146	396
297	104
252	145
308	17
300	1
311	29
283	497
422	332
221	180
327	239
186	209
309	140
117	396
305	35
210	515
241	503
291	125
502	421
310	35
306	22
369	352
312	25
215	411
221	376
236	201
294	79
390	396
402	248
176	490
465	317
303	89
49	444
380	164
255	470
355	181
395	215
302	10
282	74
312	34
517	410
297	44
296	12
253	93
262	271
227	416
269	206
205	313
299	4
174	306
294	144
296	55
353	109
327	414
332	88
290	291
404	185
192	333
168	367
162	386
396	244
300	70
380	203
212	240
305	35
137	407
278	178
182	320
173	444
181	499
97	429
117	368
334	134
226	335
506	474
537	504
470	429
214	222
314	214
303	7
251	291
285	119
139	436
270	154
226	318
203	375
196	269
113	491
147	278
342	313
268	72
246	95
287	85
519	451
375	371
450	497
317	106
206	311
305	436
276	48
270	77
236	382
293	52
328	144
293	199
469	344
411	327
265	198
526	468
184	332
351	228
227	183
135	326
293	18
346	145
188	245
338	238
201	230
253	293
339	315
542	513
251	185
347	271
364	476
281	360
265	374
244	429
287	214
319	519
141	309
384	196
434	411
418	287
215	307
432	289
236	204
134	381
255	316
229	157
434	267
285	125
121	319
372	272
267	500
345	95
348	359
358	507
171	517
291	17
299	5
294	402
324	433
339	105
251	216
218	227
275	125
285	55
300	93
411	373
247	162
353	182
264	260
410	262
359	308
157	464
363	120
112	501
201	297
253	113
347	331
322	62
281	71
303	148
505	396
127	425
341	157
328	467
294	24
217	367
557	495
55	463
101	362
123	396
263	251
301	4
318	57
345	94
155	278
35	478
463	423
224	457
301	47
321	40
270	269
276	232
388	398
305	13
212	487
431	392
401	258
77	510
340	364
88	443
363	332
167	496
334	64
319	339
244	106
167	376
184	207
287	360
311	40
321	484
286	416
188	416
10	514
300	2
457	410
234	244
262	87
295	43
242	360
138	345
241	226
162	289
351	148
309	52
273	492
224	400
341	125
320	340
348	125
169	403
323	61
285	28
337	224
313	24
215	209
280	52
111	398
304	56
87	377
352	281
307	47
258	223
322	497
302	54
300	8
323	320
44	461
113	334
240	193
394	342
479	381
314	31
296	99
402	464
284	72
327	391
357	468
260	396
156	423
288	481
360	229
239	508
136	364
273	143
130	324
89	509
192	390
264	403
442	401
391	196
238	111
182	260
437	332
215	209
156	269
480	390
171	306
291	51
346	110
322	42
265	94
248	123
386	163
324	76
268	495
322	158
395	468
299	6
356	100
326	314
374	163
281	200
554	454
126	402
299	66
300	209
147	387
112	332
300	2
379	138
572	505
178	253
198	415
304	159
243	338
295	377
293	269
297	176
210	161
254	97
367	378
89	397
249	299
320	485
356	402
402	510
253	309
539	423
309	133
301	9
104	474
306	112
232	216
286	368
209	367
333	252
314	500
288	120
218	423
134	427
479	482
305	49
121	437
308	111
379	336
312	130
445	345
107	446
313	189
299	9
285	38
287	33
248	237
253	139
250	194
385	295
241	375
187	469
319	285
304	330
286	208
353	173
200	200
322	54
135	397
268	191
237	202
348	249
308	180
99	441
327	67
213	512
298	94
85	423
283	229
323	197
412	364
277	119
182	282
309	38
276	107
176	305
300	3
241	429
422	300
481	460
362	282
301	236
167	354
436	479
330	107
195	204
326	306
185	386
308	99
347	159
271	317
203	422
465	438
326	280
257	358
234	204
396	170
149	355
341	408
358	377
97	382
214	176
300	65
362	282
415	325
296	16
257	153
380	329
480	476
247	202
354	426
324	280
79	456
361	201
298	137
133	374
306	127
334	173
346	289
62	512
393	181
327	452
355	185
325	78
194	352
229	187
179	370
31	508
267	160
312	91
325	491
387	163
282	110
328	91
418	294
277	56
365	442
296	9
367	212
268	384
529	422
381	179
404	513
455	469
209	262
293	150
265	161
420	437
325	278
369	330
295	171
212	207
350	235
307	221
333	435
360	474
251	447
275	73
184	345
265	137
300	11
379	257
288	42
365	209
300	5
274	78
472	308
282	52
306	12
361	459
320	142
381	420
451	349
84	434
187	385
326	456
235	465
232	129
298	300
216	338
31	481
278	82
366	518
446	397
288	113
319	266
376	157
254	104
129	455
322	479
302	10
275	112
373	200
319	171
300	236
507	377
252	238
331	65
274	178
315	442
202	308
359	417
300	127
203	416
162	294
299	6
425	468
411	418
319	481
416	411
454	419
308	32
181	280
358	120
168	245
388	505
520	400
276	149
422	233
263	306
272	70
448	288
329	366
310	113
307	70
56	432
552	516
195	362
124	313
265	116
496	442
321	55
357	170
291	159
288	190
329	226
200	381
508	369
142	460
89	399
125	505
496	371
150	375
347	118
367	166
368	260
151	396
300	4
279	288
390	377
316	63
288	61
410	401
262	253
287	93
472	329
232	284
337	129
330	190
101	388
226	468
451	507
344	85
247	291
114	439
333	82
264	157
223	171
168	431
163	389
189	213
336	64
324	126
67	454
270	74
83	419
251	99
322	518
392	259
306	440
336	176
297	125
266	68
322	82
502	351
259	222
208	233
485	361
196	409
